path	scene_label	event_start_time	event_end_time	event_label
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	0.0	65.024478	people walking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	0.295063	51.291761	people speaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	7.364277	20.150335	car
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	59.23387	68.688176	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	78.830962	90.363002	people walking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	84.916633	92.182556	car
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	91.358839	113.045959	people walking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	92.502207	100.038605	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	98.73541	100.960676	brakes squeaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	99.891073	185.434715	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	99.891073	103.554771	people speaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	108.460191	121.541311	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	115.553994	137.31488	people walking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	118.627565	121.369191	people speaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	121.897845	126.250022	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	125.635308	130.77432	brakes squeaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	131.450505	133.208588	brakes squeaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	134.21672	136.11004	brakes squeaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	136.675577	143.609554	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	143.400551	166.821166	people walking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	152.80568	163.292706	car
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	166.907226	175.722229	people walking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	173.792026	174.578861	people speaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	178.513032	180.590766	people walking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	179.545752	183.049624	children
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	182.779149	192.454752	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	191.803155	207.109541	people walking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	200.126387	213.883693	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	200.446038	201.773821	people speaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	213.883693	248.393753	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	215.678658	300.570703	people walking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	222.956876	227.35823	people speaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	224.997727	240.156582	large vehicle
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	227.653293	227.997533	brakes squeaking
TUT-sound-events-2017-development/audio/street/a127.wav	city_center	248.393753	265.691814	large vehicle
