path	scene_label	event_start_time	event_end_time	event_label
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	0.0	4.359811	large vehicle
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	2.258816	9.508729	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	4.320356	15.939944	large vehicle
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	11.116533	32.264578	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	15.348115	25.093576	large vehicle
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	20.043296	20.526624	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	22.065381	29.739438	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	25.073848	36.141062	large vehicle
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	34.493803	50.009602	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	36.249564	49.516411	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	38.607018	39.228439	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	41.773307	59.666289	large vehicle
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	46.310667	47.267458	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	50.216743	86.150664	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	56.707141	62.477479	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	57.782298	58.245898	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	63.158083	67.133206	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	63.35536	88.034655	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	69.066516	69.609026	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	70.437588	77.085807	large vehicle
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	75.369501	76.533433	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	82.195269	92.364875	large vehicle
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	87.94588	109.301065	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	91.131896	94.663146	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	94.515189	95.925716	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	95.185929	98.825681	car
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	96.73455	98.342354	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	96.823324	102.692301	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	99.516149	103.086854	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	103.313722	110.849686	car
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	112.270077	118.030552	car
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	115.120723	119.894815	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	117.399267	134.513007	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	121.344798	124.451903	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	125.527061	130.528021	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	126.967179	128.900489	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	130.616795	131.208625	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	131.129714	163.009603	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	131.760999	146.09314	car
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	145.29417	163.512658	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	148.450594	150.798185	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	159.261348	171.048622	large vehicle
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	163.74939	164.114351	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	165.830657	166.461942	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	167.556827	168.267022	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	170.003056	173.011523	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	175.280203	196.398657	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	175.802986	177.87439	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	177.351607	195.057176	large vehicle
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	179.304645	187.284481	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	194.948674	201.320706	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	202.168995	241.150839	people walking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	207.584236	224.510563	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	228.465958	233.496509	people talking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	238.684882	241.150839	brakes squeaking
TUT-sound-events-2017-development/audio/street/a128.wav	city_center	239.898133	241.150839	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	3.794935	110.64771	people walking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	11.619621	12.386133	children
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	14.415647	16.000932	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	16.375478	17.986895	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	21.427487	27.873154	children
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	22.821145	23.300214	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	25.347149	34.07493	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	32.890321	40.024107	car
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	38.674001	50.520091	car
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	50.041021	52.044404	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	51.034002	57.523221	car
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	60.719923	64.047281	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	63.202376	65.379966	car
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	65.423518	84.838912	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	66.372947	67.792736	car
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	79.072653	89.14183	car
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	92.948257	95.709442	car
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	95.552655	96.815657	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	97.799928	109.698281	car
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	106.379633	107.006779	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	109.288894	112.468175	people talking
TUT-sound-events-2017-development/audio/street/b093.wav	city_center	110.011854	121.587923	car
